datetime,flowrate
1/5/2009,6730
1/6/2009,4810
1/7/2009,3200
1/8/2009,1980
1/9/2009,1410
1/10/2009,1180
1/11/2009,1090
1/12/2009,997
1/13/2009,968
1/14/2009,912
1/15/2009,894
1/16/2009,850
1/17/2009,842
1/18/2009,801
1/19/2009,767
1/20/2009,739
1/21/2009,722
1/22/2009,687
1/23/2009,655
1/24/2009,639
1/25/2009,616
1/26/2009,616
1/27/2009,608
1/28/2009,601
1/29/2009,583
1/30/2009,569
1/31/2009,549
2/1/2009,529
2/2/2009,516
2/3/2009,513
2/4/2009,501
2/5/2009,498
2/6/2009,478
2/7/2009,469
2/8/2009,460
2/9/2009,1300
2/10/2009,3620
2/11/2009,9010
2/12/2009,25500
2/13/2009,65900
2/14/2009,59900
2/15/2009,40800
2/16/2009,29300
2/17/2009,22600
2/18/2009,17100
2/19/2009,13900
2/20/2009,10600
2/21/2009,7610
2/22/2009,5730
2/23/2009,4370
2/24/2009,3550
2/25/2009,3330
2/26/2009,3200
2/27/2009,5880
2/28/2009,13000
3/1/2009,13300
3/2/2009,10600
3/3/2009,7940
3/4/2009,5240
3/5/2009,4130
3/6/2009,3670
3/7/2009,3370
3/8/2009,11200
3/9/2009,49400
3/10/2009,66700
3/11/2009,88300
3/12/2009,88600
3/13/2009,63200
3/14/2009,42000
3/15/2009,33700
3/16/2009,26500
3/17/2009,19400
3/18/2009,12800
3/19/2009,9620
3/20/2009,7530
3/21/2009,6010
3/22/2009,5130
3/23/2009,4250
3/24/2009,3770
3/25/2009,3490
3/26/2009,3070
3/27/2009,2770
3/28/2009,2430
3/29/2009,3010
3/30/2009,3380
3/31/2009,4580
4/1/2009,5260
4/2/2009,4080
4/3/2009,4060
4/4/2009,5480
4/5/2009,8520
4/6/2009,19800
4/7/2009,36100
4/8/2009,32500
4/9/2009,24800
4/10/2009,19200
4/11/2009,15100
4/12/2009,11700
4/13/2009,9050
4/14/2009,9210
4/15/2009,21400
4/16/2009,23200
4/17/2009,19600
4/18/2009,14300
4/19/2009,10800
4/20/2009,10700
4/21/2009,18100
4/22/2009,18300
4/23/2009,14400
4/24/2009,11000
4/25/2009,8500
4/26/2009,6510
4/27/2009,5010
4/28/2009,4510
4/29/2009,3620
4/30/2009,4130
5/1/2009,6870
5/2/2009,9670
5/3/2009,11100
5/4/2009,9890
5/5/2009,7220
5/6/2009,5550
5/7/2009,5270
5/8/2009,6030
5/9/2009,8210
5/10/2009,7880
5/11/2009,6370
5/12/2009,4200
5/13/2009,3110
5/14/2009,4090
5/15/2009,9420
5/16/2009,11200
5/17/2009,8660
5/18/2009,7270
5/19/2009,5530
5/20/2009,4920
5/21/2009,3680
5/22/2009,3190
5/23/2009,3000
5/24/2009,2480
5/25/2009,2080
5/26/2009,1720
5/27/2009,2340
5/28/2009,6270
5/29/2009,7830
5/30/2009,7340
5/31/2009,4160
6/1/2009,3480
6/2/2009,3340
6/3/2009,6320
6/4/2009,7380
6/5/2009,6910
6/6/2009,4480
6/7/2009,3750
6/8/2009,2570
6/9/2009,2000
6/10/2009,1880
6/11/2009,2050
6/12/2009,3130
6/13/2009,5830
6/14/2009,5610
6/15/2009,4700
6/16/2009,3760
6/17/2009,2350
6/18/2009,1880
6/19/2009,5790
6/20/2009,15000
6/21/2009,10600
6/22/2009,9710
6/23/2009,7730
6/24/2009,5140
6/25/2009,4670
6/26/2009,4440
6/27/2009,3700
6/28/2009,3170
6/29/2009,2390
6/30/2009,1630
7/1/2009,1150
7/2/2009,1150
7/3/2009,934
7/4/2009,786
7/5/2009,799
7/6/2009,816
7/7/2009,718
7/8/2009,591
7/9/2009,654
7/10/2009,628
7/11/2009,722
7/12/2009,762
7/13/2009,640
7/14/2009,808
7/15/2009,919
7/16/2009,724
7/17/2009,556
7/18/2009,580
7/19/2009,470
7/20/2009,603
7/21/2009,616
7/22/2009,637
7/23/2009,722
7/24/2009,513
7/25/2009,595
7/26/2009,877
7/27/2009,545
7/28/2009,507
7/29/2009,817
7/30/2009,1050
7/31/2009,1330
8/1/2009,1430
8/2/2009,1110
8/3/2009,722
8/4/2009,498
8/5/2009,444
8/6/2009,488
8/7/2009,342
8/8/2009,326
8/9/2009,391
8/10/2009,300
8/11/2009,249
8/12/2009,243
8/13/2009,240
8/14/2009,255
8/15/2009,352
8/16/2009,345
8/17/2009,372
8/18/2009,1910
8/19/2009,4970
8/20/2009,4950
8/21/2009,3140
8/22/2009,2550
8/23/2009,1900
8/24/2009,1410
8/25/2009,815
8/26/2009,642
8/27/2009,682
8/28/2009,607
8/29/2009,592
8/30/2009,500
8/31/2009,612
9/1/2009,866
9/2/2009,622
9/3/2009,615
9/4/2009,720
9/5/2009,543
9/6/2009,427
9/7/2009,511
9/8/2009,487
9/9/2009,439
9/10/2009,416
9/11/2009,669
9/12/2009,710
9/13/2009,602
9/14/2009,559
9/15/2009,527
9/16/2009,434
9/17/2009,409
9/18/2009,372
9/19/2009,280
9/20/2009,284
9/21/2009,335
9/22/2009,312
9/23/2009,364
9/24/2009,278
9/25/2009,280
9/26/2009,330
9/27/2009,339
9/28/2009,445
9/29/2009,366
9/30/2009,164
10/1/2009,138
10/2/2009,410
10/3/2009,685
10/4/2009,821
10/5/2009,891
10/6/2009,730
10/7/2009,880
10/8/2009,451
10/9/2009,741
10/10/2009,1310
10/11/2009,1990
10/12/2009,2330
10/13/2009,1940
10/14/2009,1360
10/15/2009,1370
10/16/2009,1130
10/17/2009,986
10/18/2009,882
10/19/2009,757
10/20/2009,644
10/21/2009,564
10/22/2009,511
10/23/2009,512
10/24/2009,3530
10/25/2009,6870
10/26/2009,5340
10/27/2009,3860
10/28/2009,3280
10/29/2009,2600
10/30/2009,2270
10/31/2009,2280
11/1/2009,3230
11/2/2009,4140
11/3/2009,3630
11/4/2009,2670
11/5/2009,2210
11/6/2009,1820
11/7/2009,1860
11/8/2009,1380
11/9/2009,1370
11/10/2009,1780
11/11/2009,1540
11/12/2009,1270
11/13/2009,1050
11/14/2009,994
11/15/2009,945
11/16/2009,850
11/17/2009,830
11/18/2009,1110
11/19/2009,1160
11/20/2009,1230
11/21/2009,1290
11/22/2009,1280
11/23/2009,1310
11/24/2009,1270
11/25/2009,1290
11/26/2009,1210
11/27/2009,1310
11/28/2009,1140
11/29/2009,1310
11/30/2009,1330
12/1/2009,1350
12/2/2009,1330
12/3/2009,2350
12/4/2009,6560
12/5/2009,5640
12/6/2009,5110
12/7/2009,4110
12/8/2009,2880
12/9/2009,3820
12/10/2009,7390
12/11/2009,6020
12/12/2009,5650
12/13/2009,5350
12/14/2009,4520
12/15/2009,3560
12/16/2009,3660
12/17/2009,4360
12/18/2009,3160
12/19/2009,2660
12/20/2009,2300
12/21/2009,2160
12/22/2009,1980
12/23/2009,1790
12/24/2009,1740
12/25/2009,1930
12/26/2009,10200
12/27/2009,16700
12/28/2009,13800
12/29/2009,10000
12/30/2009,6740
12/31/2009,5620
1/1/2010,4620
1/2/2010,3800
1/3/2010,3450
1/4/2010,1930
1/5/2010,1140
1/6/2010,1020
1/7/2010,939
1/8/2010,1220
1/9/2010,1240
1/10/2010,1200
1/11/2010,1140
1/12/2010,951
1/13/2010,799
1/14/2010,775
1/15/2010,920
1/16/2010,951
1/17/2010,913
1/18/2010,824
1/19/2010,540
1/20/2010,520
1/21/2010,500
1/22/2010,490
1/23/2010,520
1/24/2010,540
1/25/2010,9000
1/26/2010,17000
1/27/2010,15000
1/28/2010,10600
1/29/2010,6330
1/30/2010,3950
1/31/2010,3130
2/1/2010,2700
2/2/2010,2490
2/3/2010,2030
2/4/2010,1800
2/5/2010,1400
2/6/2010,1000
2/7/2010,794
2/8/2010,777
2/9/2010,780
2/10/2010,882
2/11/2010,864
2/12/2010,721
2/13/2010,481
2/14/2010,458
2/15/2010,525
2/16/2010,745
2/17/2010,635
2/18/2010,477
2/19/2010,454
2/20/2010,477
2/21/2010,677
2/22/2010,536
2/23/2010,536
2/24/2010,2800
2/25/2010,4400
2/26/2010,4300
2/27/2010,3700
2/28/2010,3200
3/1/2010,3300
3/2/2010,5700
3/3/2010,9890
3/4/2010,11400
3/5/2010,11200
3/6/2010,11300
3/7/2010,11800
3/8/2010,12400
3/9/2010,13400
3/10/2010,16100
3/11/2010,17200
3/12/2010,17400
3/13/2010,19500
3/14/2010,28800
3/15/2010,29500
3/16/2010,24900
3/17/2010,19900
3/18/2010,15500
3/19/2010,12800
3/20/2010,9280
3/21/2010,7410
3/22/2010,6070
3/23/2010,5070
3/24/2010,6170
3/25/2010,6710
3/26/2010,7810
3/27/2010,9850
3/28/2010,9570
3/29/2010,19300
3/30/2010,24900
3/31/2010,18500
4/1/2010,13000
4/2/2010,8150
4/3/2010,6610
4/4/2010,5080
4/5/2010,4200
4/6/2010,3140
4/7/2010,2670
4/8/2010,14100
4/9/2010,25500
4/10/2010,19500
4/11/2010,13700
4/12/2010,10100
4/13/2010,5790
4/14/2010,4000
4/15/2010,3620
4/16/2010,3120
4/17/2010,2340
4/18/2010,2180
4/19/2010,1760
4/20/2010,1800
4/21/2010,1850
4/22/2010,1500
4/23/2010,1420
4/24/2010,1540
4/25/2010,2770
4/26/2010,20600
4/27/2010,34600
4/28/2010,26200
4/29/2010,17900
4/30/2010,11100
5/1/2010,9080
5/2/2010,6780
5/3/2010,9610
5/4/2010,10600
5/5/2010,9930
5/6/2010,8350
5/7/2010,6410
5/8/2010,7160
5/9/2010,5910
5/10/2010,4060
5/11/2010,5470
5/12/2010,14100
5/13/2010,20700
5/14/2010,20900
5/15/2010,23200
5/16/2010,17100
5/17/2010,11900
5/18/2010,19100
5/19/2010,27200
5/20/2010,21600
5/21/2010,16500
5/22/2010,22300
5/23/2010,32000
5/24/2010,29400
5/25/2010,24300
5/26/2010,20000
5/27/2010,16200
5/28/2010,14900
5/29/2010,14300
5/30/2010,12400
5/31/2010,8730
6/1/2010,11000
6/2/2010,13100
6/3/2010,14100
6/4/2010,10400
6/5/2010,7230
6/6/2010,8470
6/7/2010,8790
6/8/2010,9450
6/9/2010,8840
6/10/2010,10700
6/11/2010,11900
6/12/2010,11500
6/13/2010,12600
6/14/2010,14000
6/15/2010,11700
6/16/2010,14400
6/17/2010,12800
6/18/2010,10900
6/19/2010,8410
6/20/2010,6760
6/21/2010,5440
6/22/2010,5070
6/23/2010,4110
6/24/2010,3510
6/25/2010,3120
6/26/2010,2940
6/27/2010,2610
6/28/2010,5070
6/29/2010,6740
6/30/2010,9550
7/1/2010,6980
7/2/2010,4610
7/3/2010,2780
7/4/2010,2310
7/5/2010,1900
7/6/2010,1540
7/7/2010,1180
7/8/2010,1250
7/9/2010,1470
7/10/2010,1380
7/11/2010,1660
7/12/2010,1510
7/13/2010,1580
7/14/2010,1020
7/15/2010,996
7/16/2010,892
7/17/2010,904
7/18/2010,789
7/19/2010,617
7/20/2010,517
7/21/2010,800
7/22/2010,812
7/23/2010,882
7/24/2010,1290
7/25/2010,1000
7/26/2010,866
7/27/2010,1200
7/28/2010,1730
7/29/2010,1480
7/30/2010,1360
7/31/2010,1500
8/1/2010,1310
8/2/2010,990
8/3/2010,1120
8/4/2010,983
8/5/2010,834
8/6/2010,1080
8/7/2010,2090
8/8/2010,2510
8/9/2010,1660
8/10/2010,1030
8/11/2010,800
8/12/2010,869
8/13/2010,826
8/14/2010,781
8/15/2010,664
8/16/2010,766
8/17/2010,570
8/18/2010,524
8/19/2010,589
8/20/2010,464
8/21/2010,468
8/22/2010,538
8/23/2010,542
8/24/2010,447
8/25/2010,469
8/26/2010,421
8/27/2010,532
8/28/2010,407
8/29/2010,428
8/30/2010,418
8/31/2010,325
9/1/2010,240
9/2/2010,278
9/3/2010,336
9/4/2010,383
9/5/2010,407
9/6/2010,349
9/7/2010,395
9/8/2010,321
9/9/2010,178
9/10/2010,88.9
9/11/2010,86.4
9/12/2010,221
9/13/2010,219
9/14/2010,177
9/15/2010,130
9/16/2010,200
9/17/2010,239
9/18/2010,148
9/19/2010,157
9/20/2010,130
9/21/2010,308
9/22/2010,314
9/23/2010,246
9/24/2010,275
9/25/2010,213
9/26/2010,82.2
9/27/2010,54.6
9/28/2010,118
9/29/2010,155
9/30/2010,140
10/1/2010,313
10/2/2010,272
10/3/2010,242
10/4/2010,257
10/5/2010,255
10/6/2010,295
10/7/2010,253
10/8/2010,146
10/9/2010,101
10/10/2010,69.2
10/11/2010,122
10/12/2010,97.7
10/13/2010,100
10/14/2010,328
10/15/2010,339
10/16/2010,271
10/17/2010,199
10/18/2010,169
10/19/2010,169
10/20/2010,198
10/21/2010,183
10/22/2010,151
10/23/2010,125
10/24/2010,199
10/25/2010,248
10/26/2010,214
10/27/2010,286
10/28/2010,367
10/29/2010,200
10/30/2010,129
10/31/2010,157
11/1/2010,154
11/2/2010,190
11/3/2010,216
11/4/2010,207
11/5/2010,214
11/6/2010,175
11/7/2010,195
11/8/2010,178
11/9/2010,184
11/10/2010,191
11/11/2010,230
11/12/2010,223
11/13/2010,195
11/14/2010,301
11/15/2010,167
11/16/2010,205
11/17/2010,485
11/18/2010,296
11/19/2010,319
11/20/2010,471
11/21/2010,547
11/22/2010,439
11/23/2010,635
11/24/2010,210
11/25/2010,630
11/26/2010,1760
11/27/2010,4900
11/28/2010,6250
11/29/2010,5010
11/30/2010,3200
12/1/2010,2510
12/2/2010,3670
12/3/2010,3790
12/4/2010,2620
12/5/2010,2150
12/6/2010,1730
12/7/2010,1400
12/8/2010,1380
12/9/2010,1180
12/10/2010,825
12/11/2010,753
12/12/2010,936
12/13/2010,1210
12/14/2010,871
12/15/2010,1190
12/16/2010,1410
12/17/2010,1120
12/18/2010,736
12/19/2010,810
12/20/2010,840
12/21/2010,980
12/22/2010,685
12/23/2010,615
12/24/2010,565
12/25/2010,560
12/26/2010,530
12/27/2010,490
12/28/2010,390
12/29/2010,700
12/30/2010,715
12/31/2010,582
1/1/2011,1780
1/2/2011,6110
1/3/2011,8230
1/4/2011,5410
1/5/2011,5550
1/6/2011,3990
1/7/2011,2280
1/8/2011,1670
1/9/2011,1110
1/10/2011,1000
1/11/2011,990
1/12/2011,780
1/13/2011,510
1/14/2011,580
1/15/2011,775
1/16/2011,490
1/17/2011,480
1/18/2011,550
1/19/2011,860
1/20/2011,800
1/21/2011,400
1/22/2011,420
1/23/2011,410
1/24/2011,460
1/25/2011,620
1/26/2011,680
1/27/2011,710
1/28/2011,680
1/29/2011,580
1/30/2011,450
1/31/2011,470
2/1/2011,660
2/2/2011,780
2/3/2011,490
2/4/2011,650
2/5/2011,780
2/6/2011,770
2/7/2011,560
2/8/2011,460
2/9/2011,540
2/10/2011,840
2/11/2011,908
2/12/2011,830
2/13/2011,670
2/14/2011,780
2/15/2011,960
2/16/2011,980
2/17/2011,2660
2/18/2011,14700
2/19/2011,35500
2/20/2011,35600
2/21/2011,26100
2/22/2011,19300
2/23/2011,15000
2/24/2011,12200
2/25/2011,10100
2/26/2011,8180
2/27/2011,7390
2/28/2011,18700
3/1/2011,46200
3/2/2011,57200
3/3/2011,55800
3/4/2011,43100
3/5/2011,36800
3/6/2011,44600
3/7/2011,43900
3/8/2011,39000
3/9/2011,34200
3/10/2011,38700
3/11/2011,34100
3/12/2011,28200
3/13/2011,22800
3/14/2011,17300
3/15/2011,12500
3/16/2011,12300
3/17/2011,12500
3/18/2011,11400
3/19/2011,8700
3/20/2011,6670
3/21/2011,5850
3/22/2011,4330
3/23/2011,4450
3/24/2011,6160
3/25/2011,6450
3/26/2011,4700
3/27/2011,4120
3/28/2011,4050
3/29/2011,3420
3/30/2011,3120
3/31/2011,2930
4/1/2011,2740
4/2/2011,2550
4/3/2011,2100
4/4/2011,2500
4/5/2011,2280
4/6/2011,5330
4/7/2011,8790
4/8/2011,9780
4/9/2011,12700
4/10/2011,12000
4/11/2011,10200
4/12/2011,8580
4/13/2011,6870
4/14/2011,5900
4/15/2011,4310
4/16/2011,4530
4/17/2011,3940
4/18/2011,3400
4/19/2011,4640
4/20/2011,17400
4/21/2011,32900
4/22/2011,30300
4/23/2011,33000
4/24/2011,30300
4/25/2011,24900
4/26/2011,36000
4/27/2011,38500
4/28/2011,48600
4/29/2011,50300
4/30/2011,39000
5/1/2011,28700
5/2/2011,22300
5/3/2011,18900
5/4/2011,18000
5/5/2011,17900
5/6/2011,15000
5/7/2011,11200
5/8/2011,8220
5/9/2011,7380
5/10/2011,6620
5/11/2011,4350
5/12/2011,4610
5/13/2011,6670
5/14/2011,8250
5/15/2011,17600
5/16/2011,27200
5/17/2011,26800
5/18/2011,22400
5/19/2011,22900
5/20/2011,23100
5/21/2011,18200
5/22/2011,14800
5/23/2011,11500
5/24/2011,8200
5/25/2011,18100
5/26/2011,56100
5/27/2011,77700
5/28/2011,78300
5/29/2011,60900
5/30/2011,51500
5/31/2011,36400
6/1/2011,26700
6/2/2011,20900
6/3/2011,15800
6/4/2011,11300
6/5/2011,8250
6/6/2011,6590
6/7/2011,4650
6/8/2011,3260
6/9/2011,2140
6/10/2011,2180
6/11/2011,2130
6/12/2011,3420
6/13/2011,4270
6/14/2011,4130
6/15/2011,2470
6/16/2011,2170
6/17/2011,1970
6/18/2011,1820
6/19/2011,1440
6/20/2011,2860
6/21/2011,3090
6/22/2011,3330
6/23/2011,4190
6/24/2011,3270
6/25/2011,2740
6/26/2011,1970
6/27/2011,1680
6/28/2011,1430
6/29/2011,1270
6/30/2011,1060
7/1/2011,974
7/2/2011,952
7/3/2011,850
7/4/2011,802
7/5/2011,717
7/6/2011,759
7/7/2011,700
7/8/2011,594
7/9/2011,668
7/10/2011,631
7/11/2011,801
7/12/2011,894
7/13/2011,698
7/14/2011,816
7/15/2011,1120
7/16/2011,1080
7/17/2011,740
7/18/2011,625
7/19/2011,671
7/20/2011,641
7/21/2011,1370
7/22/2011,2180
7/23/2011,1680
7/24/2011,1190
7/25/2011,869
7/26/2011,774
7/27/2011,1750
7/28/2011,2530
7/29/2011,1740
7/30/2011,837
7/31/2011,553
8/1/2011,591
8/2/2011,607
8/3/2011,690
8/4/2011,560
8/5/2011,542
8/6/2011,562
8/7/2011,1080
8/8/2011,1090
8/9/2011,1210
8/10/2011,2030
8/11/2011,1330
8/12/2011,1620
8/13/2011,1430
8/14/2011,1110
8/15/2011,840
8/16/2011,647
8/17/2011,944
8/18/2011,993
8/19/2011,706
8/20/2011,611
8/21/2011,548
8/22/2011,431
8/23/2011,477
8/24/2011,724
8/25/2011,1530
8/26/2011,2260
8/27/2011,2760
8/28/2011,2200
8/29/2011,1120
8/30/2011,648
8/31/2011,763
9/1/2011,728
9/2/2011,515
9/3/2011,447
9/4/2011,477
9/5/2011,353
9/6/2011,233
9/7/2011,283
9/8/2011,640
9/9/2011,5290
9/10/2011,6080
9/11/2011,4410
9/12/2011,3270
9/13/2011,1860
9/14/2011,1990
9/15/2011,1060
9/16/2011,744
9/17/2011,827
9/18/2011,768
9/19/2011,722
9/20/2011,912
9/21/2011,1350
9/22/2011,1600
9/23/2011,1360
9/24/2011,1340
9/25/2011,1310
9/26/2011,3100
9/27/2011,8270
9/28/2011,11600
9/29/2011,12900
9/30/2011,15300
10/1/2011,13800
10/2/2011,10800
10/3/2011,7500
10/4/2011,5100
10/5/2011,3790
10/6/2011,2150
10/7/2011,1710
10/8/2011,1320
10/9/2011,952
10/10/2011,1090
10/11/2011,976
10/12/2011,695
10/13/2011,579
10/14/2011,791
10/15/2011,750
10/16/2011,274
10/17/2011,338
10/18/2011,555
10/19/2011,906
10/20/2011,12600
10/21/2011,31900
10/22/2011,31600
10/23/2011,27000
10/24/2011,20600
10/25/2011,14700
10/26/2011,10900
10/27/2011,8930
10/28/2011,9350
10/29/2011,10500
10/30/2011,7940
10/31/2011,5240
11/1/2011,4700
11/2/2011,3640
11/3/2011,2440
11/4/2011,2660
11/5/2011,1990
11/6/2011,1680
11/7/2011,1520
11/8/2011,1520
11/9/2011,1670
11/10/2011,1380
11/11/2011,2240
11/12/2011,1950
11/13/2011,1780
11/14/2011,2040
11/15/2011,11000
11/16/2011,19200
11/17/2011,16900
11/18/2011,12700
11/19/2011,8840
11/20/2011,6470
11/21/2011,5000
11/22/2011,4480
11/23/2011,27500
11/24/2011,35800
11/25/2011,29000
11/26/2011,21300
11/27/2011,16500
11/28/2011,20300
11/29/2011,38800
11/30/2011,73400
12/1/2011,78600
12/2/2011,67400
12/3/2011,52200
12/4/2011,38700
12/5/2011,37500
12/6/2011,45800
12/7/2011,45600
12/8/2011,40100
12/9/2011,32000
12/10/2011,23500
12/11/2011,17500
12/12/2011,13200
12/13/2011,10300
12/14/2011,7530
12/15/2011,16200
12/16/2011,32200
12/17/2011,30300
12/18/2011,23900
12/19/2011,17400
12/20/2011,13100
12/21/2011,14100
12/22/2011,26000
12/23/2011,26300
12/24/2011,20900
12/25/2011,15200
12/26/2011,10200
12/27/2011,7790
12/28/2011,7860
12/29/2011,9410
12/30/2011,9550
12/31/2011,9760
1/1/2012,9810
1/2/2012,9260
1/3/2012,7890
1/4/2012,6500
1/5/2012,4960
1/6/2012,3980
1/7/2012,4000
1/8/2012,3670
1/9/2012,3220
1/10/2012,2790
1/11/2012,2890
1/12/2012,3160
1/13/2012,3770
1/14/2012,5290
1/15/2012,4570
1/16/2012,3710
1/17/2012,6360
1/18/2012,26100
1/19/2012,29400
1/20/2012,21200
1/21/2012,14400
1/22/2012,8670
1/23/2012,9800
1/24/2012,21000
1/25/2012,24300
1/26/2012,19400
1/27/2012,18800
1/28/2012,25600
1/29/2012,24800
1/30/2012,20400
1/31/2012,15100
2/1/2012,11600
2/2/2012,10100
2/3/2012,8920
2/4/2012,7150
2/5/2012,7680
2/6/2012,11000
2/7/2012,10300
2/8/2012,8460
2/9/2012,6430
2/10/2012,5340
2/11/2012,4300
2/12/2012,3580
2/13/2012,2950
2/14/2012,2530
2/15/2012,2420
2/16/2012,3270
2/17/2012,3370
2/18/2012,3880
2/19/2012,4800
2/20/2012,4510
2/21/2012,3420
2/22/2012,3530
2/23/2012,3230
2/24/2012,5380
2/25/2012,9630
2/26/2012,10500
2/27/2012,8750
2/28/2012,6490
2/29/2012,7110
3/1/2012,14100
3/2/2012,14800
3/3/2012,24900
3/4/2012,26200
3/5/2012,19700
3/6/2012,14800
3/7/2012,10900
3/8/2012,8380
3/9/2012,7570
3/10/2012,6770
3/11/2012,6360
3/12/2012,5000
3/13/2012,7240
3/14/2012,5900
3/15/2012,5040
3/16/2012,5510
3/17/2012,6110
3/18/2012,6480
3/19/2012,7270
3/20/2012,6220
3/21/2012,4150
3/22/2012,3530
3/23/2012,3050
3/24/2012,10100
3/25/2012,19100
3/26/2012,13900
3/27/2012,10600
3/28/2012,8090
3/29/2012,4990
3/30/2012,4360
3/31/2012,4010
4/1/2012,3260
4/2/2012,2240
4/3/2012,2260
4/4/2012,3380
4/5/2012,2400
4/6/2012,2060
4/7/2012,1770
4/8/2012,1920
4/9/2012,1590
4/10/2012,1360
4/11/2012,1330
4/12/2012,1350
4/13/2012,1180
4/14/2012,1310
4/15/2012,1260
4/16/2012,1300
4/17/2012,902
4/18/2012,997
4/19/2012,1260
4/20/2012,1200
4/21/2012,1020
4/22/2012,959
4/23/2012,1040
4/24/2012,1110
4/25/2012,953
4/26/2012,1000
4/27/2012,1010
4/28/2012,868
4/29/2012,952
4/30/2012,959
5/1/2012,1220
5/2/2012,1300
5/3/2012,2830
5/4/2012,4740
5/5/2012,3910
5/6/2012,3340
5/7/2012,3230
5/8/2012,4730
5/9/2012,4330
5/10/2012,3660
5/11/2012,3820
5/12/2012,3240
5/13/2012,2160
5/14/2012,1670
5/15/2012,1720
5/16/2012,1380
5/17/2012,1110
5/18/2012,1190
5/19/2012,1030
5/20/2012,907
5/21/2012,803
5/22/2012,682
5/23/2012,736
5/24/2012,620
5/25/2012,555
5/26/2012,380
5/27/2012,503
5/28/2012,640
5/29/2012,559
5/30/2012,499
5/31/2012,696
6/1/2012,1630
6/2/2012,1120
6/3/2012,941
6/4/2012,966
6/5/2012,1040
6/6/2012,912
6/7/2012,664
6/8/2012,523
6/9/2012,510
6/10/2012,382
6/11/2012,393
6/12/2012,479
6/13/2012,304
6/14/2012,299
6/15/2012,384
6/16/2012,424
6/17/2012,484
6/18/2012,483
6/19/2012,486
6/20/2012,385
6/21/2012,323
6/22/2012,303
6/23/2012,245
6/24/2012,335
6/25/2012,440
6/26/2012,393
6/27/2012,331
6/28/2012,266
6/29/2012,264
6/30/2012,203
7/1/2012,219
7/2/2012,191
7/3/2012,89.2
7/4/2012,195
7/5/2012,256
7/6/2012,254
7/7/2012,266
7/8/2012,232
7/9/2012,158
7/10/2012,148
7/11/2012,122
7/12/2012,121
7/13/2012,121
7/14/2012,112
7/15/2012,142
7/16/2012,212
7/17/2012,149
7/18/2012,238
7/19/2012,224
7/20/2012,759
7/21/2012,533
7/22/2012,605
7/23/2012,683
7/24/2012,853
7/25/2012,716
7/26/2012,719
7/27/2012,627
7/28/2012,594
7/29/2012,584
7/30/2012,528
7/31/2012,500
8/1/2012,457
8/2/2012,396
8/3/2012,385
8/4/2012,404
8/5/2012,725
8/6/2012,627
8/7/2012,1110
8/8/2012,1450
8/9/2012,1010
8/10/2012,900
8/11/2012,2130
8/12/2012,3170
8/13/2012,1780
8/14/2012,1460
8/15/2012,1880
8/16/2012,1700
8/17/2012,1360
8/18/2012,1170
8/19/2012,804
8/20/2012,658
8/21/2012,510
8/22/2012,359
8/23/2012,300
8/24/2012,280
8/25/2012,263
8/26/2012,251
8/27/2012,355
8/28/2012,314
8/29/2012,224
8/30/2012,325
8/31/2012,620
9/1/2012,410
9/2/2012,402
9/3/2012,410
9/4/2012,441
9/5/2012,394
9/6/2012,484
9/7/2012,379
9/8/2012,523
9/9/2012,901
9/10/2012,1530
9/11/2012,1360
9/12/2012,1100
9/13/2012,748
9/14/2012,493
9/15/2012,445
9/16/2012,446
9/17/2012,450
9/18/2012,552
9/19/2012,441
9/20/2012,399
9/21/2012,363
9/22/2012,427
9/23/2012,446
9/24/2012,357
9/25/2012,282
9/26/2012,340
9/27/2012,310
9/28/2012,385
9/29/2012,363
9/30/2012,964
10/1/2012,937
10/2/2012,775
10/3/2012,611
10/4/2012,893
10/5/2012,770
10/6/2012,1040
10/7/2012,2010
10/8/2012,3480
10/9/2012,3390
10/10/2012,2680
10/11/2012,1500
10/12/2012,1150
10/13/2012,905
10/14/2012,863
10/15/2012,768
10/16/2012,460
10/17/2012,636
10/18/2012,637
10/19/2012,450
10/20/2012,592
10/21/2012,858
10/22/2012,1210
10/23/2012,1350
10/24/2012,1260
10/25/2012,1200
10/26/2012,1650
10/27/2012,1280
10/28/2012,1440
10/29/2012,1520
10/30/2012,1040
10/31/2012,1430
11/1/2012,2980
11/2/2012,4400
11/3/2012,4230
11/4/2012,3320
11/5/2012,2690
11/6/2012,1160
11/7/2012,928
11/8/2012,1160
11/9/2012,1160
11/10/2012,982
